"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","drug","concentration_um","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um","median_wormlength_um_delta"
"JMNHTA_p001_C11","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","C11",20241025,"p001_C11","m2x","20241025-JMNHTA-p001-m2x_C11.TIF",0.961412151067323,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_0_N2","worm",930.937661347224,896.337916831062,898.073406669992,909.121945564347,934.863333518511,25.8791854627194,947.689960805952,957.650879096015,976.734376768631,0.027799053080813,11,"JMNHTA_1",20.7312586654312,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,14.8394547230693
"JMNHTA_p001_C12","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","C12",20241025,"p001_C12","m2x","20241025-JMNHTA-p001-m2x_C12.TIF",0.967270760075737,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_0_N2","worm",926.671150267393,901.828986841701,904.120956764531,908.616573724557,926.529691137466,20.7371381779335,938.111496146193,943.998519093869,970.528923939287,0.0223780983922396,11,"JMNHTA_1",12.3976162843862,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,6.50581234202423
"JMNHTA_p001_D02","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D02",20241025,"p001_D02","m2x","20241025-JMNHTA-p001-m2x_D02.TIF",1.19683853970644,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",881.885158909182,837.658397125377,851.160834018154,859.7193869297,878.319509742296,29.7103256887101,911.070926992132,914.543284781117,921.557297672615,0.0336895630780988,9,"JMNHTA_1",-35.8125651107834,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-41.7043690531453
"JMNHTA_p001_D03","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D03",20241025,"p001_D03","m2x","20241025-JMNHTA-p001-m2x_D03.TIF",1.17470489038786,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",886.884669038645,806.212852071594,825.755343250981,867.835030920686,899.175225094208,47.508024354994,911.696275676055,925.495616349909,943.741992911234,0.0535673081444639,7,"JMNHTA_1",-14.9568497588717,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-20.8486537012336
"JMNHTA_p001_D04","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D04",20241025,"p001_D04","m2x","20241025-JMNHTA-p001-m2x_D04.TIF",1.02744372494604,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",881.576680056552,829.47911932152,850.291146990378,867.431123357441,880.886043241348,26.9410213067344,891.573945448541,919.010691076512,922.647355729802,0.0305600430639864,13,"JMNHTA_1",-33.2460316117316,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-39.1378355540935
"JMNHTA_p001_D05","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D05",20241025,"p001_D05","m2x","20241025-JMNHTA-p001-m2x_D05.TIF",0.996987044290449,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",887.078537368558,849.233016249217,857.350228223245,874.038689386402,891.877281849165,21.3401829042893,903.492149049191,911.011189252699,917.658326992132,0.0240567007376743,16,"JMNHTA_1",-22.254793003915,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-28.1465969462769
"JMNHTA_p001_D06","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D06",20241025,"p001_D06","m2x","20241025-JMNHTA-p001-m2x_D06.TIF",1.00246078129806,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",901.768491575928,849.073379669089,869.714583590317,893.112776119362,904.532005729802,30.5234304125502,924.869355584341,931.058885407663,931.518719875136,0.0338484108700755,6,"JMNHTA_1",-9.6000691232775,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-15.4918730656394
"JMNHTA_p001_D07","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D07",20241025,"p001_D07","m2x","20241025-JMNHTA-p001-m2x_D07.TIF",0.956359460235429,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",885.341811425705,796.73859476616,840.760180848879,866.843245092059,886.932051612971,38.4911679792511,914.501745568732,920.278700935805,950.498369516792,0.0434760535225001,16,"JMNHTA_1",-27.2000232401085,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-33.0918271824704
"JMNHTA_p001_D08","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D08",20241025,"p001_D08","m2x","20241025-JMNHTA-p001-m2x_D08.TIF",0.941326530612245,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",895.205746437122,868.655936685845,873.398071851232,875.245699991228,881.461368635176,25.8065274320961,906.190616096831,934.40399330296,939.721126410286,0.0288274818775515,13,"JMNHTA_1",-32.6707062179034,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-38.5625101602653
"JMNHTA_p001_D10","JMNHTA_1_N2_Bleach_MM","JMNHTA","p001","D10",20241025,"p001_D10","m2x","20241025-JMNHTA-p001-m2x_D10.TIF",0.930193439865433,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_MM_25_N2","worm",893.343251087805,853.059967799483,862.997603650784,873.385794410896,900.205044046696,25.8101897709762,908.706661321287,918.276695382955,930.205338308123,0.028891682720553,8,"JMNHTA_1",-13.9270308063835,914.13207485308,2.5499496364636,358.49024693713,1.20317704657917e-281,920.023878795442,-19.8188347487454
"JMNHTA_p001_E02","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E02",20241025,"p001_E02","m2x","20241025-JMNHTA-p001-m2x_E02.TIF",0.9422146313692,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",940.229271220078,893.495733662125,912.819944055055,930.726381197705,942.401238093392,22.458854907771,955.959709176549,962.254026875763,971.140077350476,0.0238865727703069,12,"JMNHTA_1",21.8434405826337,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,18.5713225750397
"JMNHTA_p001_E03","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E03",20241025,"p001_E03","m2x","20241025-JMNHTA-p001-m2x_E03.TIF",0.930769230769231,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",907.82753364635,814.874924664747,877.315338214613,884.159662690718,911.094452820571,34.2836420495607,930.162742301158,943.929184465719,962.186262861449,0.037764488054089,19,"JMNHTA_1",-9.46334469018623,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-12.735462697781
"JMNHTA_p001_E04","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E04",20241025,"p001_E04","m2x","20241025-JMNHTA-p001-m2x_E04.TIF",1.00493218249075,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",908.971533157125,854.724475461324,888.051349786041,898.638516249216,914.273650157461,19.7907069978585,921.197865958293,928.72802118189,936.190214392257,0.0217726367393703,19,"JMNHTA_1",-6.28414735329525,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-9.55626536089142
"JMNHTA_p001_E05","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E05",20241025,"p001_E05","m2x","20241025-JMNHTA-p001-m2x_E05.TIF",0.937739989029073,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",918.891463919803,846.829576625016,877.439849279805,898.666914436257,924.017531123705,33.707091543999,937.668802137594,963.138036781839,972.532768200715,0.0366823426568917,20,"JMNHTA_1",3.45973361294849,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,0.187615605352789
"JMNHTA_p001_E06","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E06",20241025,"p001_E06","m2x","20241025-JMNHTA-p001-m2x_E06.TIF",0.945968882602546,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",922.27571453786,872.681913256795,877.584311021096,903.844985766008,923.235991137466,29.1537915055903,943.951130618052,951.688959553261,960.419630618052,0.0316107114673391,13,"JMNHTA_1",2.6781936267092,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-0.593924380886506
"JMNHTA_p001_E07","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E07",20241025,"p001_E07","m2x","20241025-JMNHTA-p001-m2x_E07.TIF",0.957465029974308,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",917.751057064146,875.953810877759,890.094478832762,907.618530332983,915.426286862278,22.3402546952689,936.675341144523,944.02717432271,947.535703044073,0.0243423905898127,12,"JMNHTA_1",-5.13151064847822,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-8.40362865607392
"JMNHTA_p001_E08","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E08",20241025,"p001_E08","m2x","20241025-JMNHTA-p001-m2x_E08.TIF",0.938608842579555,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",929.805669345666,848.748228872513,895.328180976396,913.097289257084,940.092321038828,31.1205736791353,946.97059346485,960.819220886443,973.497473142711,0.0334699762597014,21,"JMNHTA_1",19.5345235280712,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,16.2624055204755
"JMNHTA_p001_E09","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E09",20241025,"p001_E09","m2x","20241025-JMNHTA-p001-m2x_E09.TIF",0.906648936170213,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",926.809317813464,898.264185654586,905.150903907332,921.323221620674,928.90372220252,14.6629885151822,937.454416161218,943.071948074038,946.034289257085,0.0158209334254162,13,"JMNHTA_1",8.34592469176365,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,5.07380668416795
"JMNHTA_p001_E10","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E10",20241025,"p001_E10","m2x","20241025-JMNHTA-p001-m2x_E10.TIF",0.943753380205516,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",918.855329708555,861.551834243971,875.211421620673,894.763071397172,919.870272007249,30.9474868528037,945.218468353099,955.487398254462,964.900346150579,0.0336804781473267,21,"JMNHTA_1",-0.687525503507835,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-3.95964351110354
"JMNHTA_p001_E11","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E11",20241025,"p001_E11","m2x","20241025-JMNHTA-p001-m2x_E11.TIF",0.95203449205066,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",939.32310379149,886.408323529285,906.826871064654,921.712774160941,935.208567412909,29.3843837694593,955.260926298535,974.228099485575,999.61299709077,0.0312825093419421,16,"JMNHTA_1",14.6507699021521,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,11.3786518945564
"JMNHTA_p001_E12","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","E12",20241025,"p001_E12","m2x","20241025-JMNHTA-p001-m2x_E12.TIF",0.954072790294627,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_0_N2","worm",930.511802643353,899.752100134842,907.17471151502,918.497673724557,926.860724664748,22.126588689315,939.333296508923,965.371186464523,973.086117412908,0.0237789446909313,13,"JMNHTA_1",6.30292715399113,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,3.03080914639543
"JMNHTA_p001_F01","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F01",20241025,"p001_F01","m2x","20241025-JMNHTA-p001-m2x_F01.TIF",0.965624119470273,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",899.77397920587,835.1732165376,844.868477017958,868.9254597276,913.637445927078,39.3807509894581,932.463341719312,944.851425260708,951.246636410199,0.0437673814753068,16,"JMNHTA_1",-6.92035158367904,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-10.1924695912747
"JMNHTA_p001_F02","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F02",20241025,"p001_F02","m2x","20241025-JMNHTA-p001-m2x_F02.TIF",0.962199312714777,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",918.553365391014,884.341800163073,894.047903271549,904.338594691578,922.361650409997,19.9256534627885,925.553898150366,938.156956697093,962.292239033583,0.0216924287837173,15,"JMNHTA_1",1.80385289924001,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-1.46826510835569
"JMNHTA_p001_F04","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F04",20241025,"p001_F04","m2x","20241025-JMNHTA-p001-m2x_F04.TIF",1.12898845892736,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",898.827044164552,822.078347887346,861.289947259183,875.081200071248,902.157974664748,36.1846839519683,915.390509686211,940.541954827433,971.952762288375,0.0402576715808563,18,"JMNHTA_1",-18.3998228460089,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-21.6719408536046
"JMNHTA_p001_F05","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F05",20241025,"p001_F05","m2x","20241025-JMNHTA-p001-m2x_F05.TIF",0.968356284793437,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",917.098053102902,884.136446174,892.567747090769,903.949830015407,913.859759064799,20.5674697890426,931.585556524531,942.586835407663,955.658795201617,0.0224266856956623,16,"JMNHTA_1",-6.69803844595803,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-9.97015645355373
"JMNHTA_p001_F06","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F06",20241025,"p001_F06","m2x","20241025-JMNHTA-p001-m2x_F06.TIF",0.946166854565953,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",913.46183294272,850.072362981641,868.026004506013,888.58185921026,920.62099346485,35.1727327362257,934.38452877186,946.357005147956,983.378573142711,0.03850487395069,16,"JMNHTA_1",0.0631959540933951,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-3.20892205350231
"JMNHTA_p001_F07","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F07",20241025,"p001_F07","m2x","20241025-JMNHTA-p001-m2x_F07.TIF",0.979401805869074,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",919.738798908087,853.944671867598,869.786084243971,896.571992883004,927.294091938428,36.2293504951524,940.77237831184,950.792687220622,994.287052095112,0.0393909124396664,16,"JMNHTA_1",6.73629442767136,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,3.46417642007566
"JMNHTA_p001_F08","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F08",20241025,"p001_F08","m2x","20241025-JMNHTA-p001-m2x_F08.TIF",0.965536564864108,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",917.531439215675,850.360099441575,885.284359194848,902.209635152023,914.707423433635,32.4516233868404,942.199971002924,945.985222246343,971.25053413255,0.0353684048304445,12,"JMNHTA_1",-5.8503740771221,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-9.12249208471781
"JMNHTA_p001_F09","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F09",20241025,"p001_F09","m2x","20241025-JMNHTA-p001-m2x_F09.TIF",0.954545454545455,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",940.922451378588,902.885155729803,918.833412417526,929.021246362241,941.687750935805,18.7952973772534,950.959767284234,965.565885974402,967.001147887346,0.0199753947306875,14,"JMNHTA_1",21.1299534250486,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,17.8578354174529
"JMNHTA_p001_F10","JMNHTA_1_N2_Bleach_NJ","JMNHTA","p001","F10",20241025,"p001_F10","m2x","20241025-JMNHTA-p001-m2x_F10.TIF",0.939845621506521,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20241025-JMNR4-devanalysis/20241025-JMNR4-p004-m2x/Analysis-20241104/processed_images/","Bleach_NJ_25_N2","worm",918.859794735221,855.489382721935,871.958023801765,906.724194070118,922.584676625016,31.5676309409068,935.502882569549,954.247731684112,957.416803044074,0.0343552205916282,13,"JMNHTA_1",2.026879114259,920.557797510756,2.36832679510247,388.695428103251,3.56946398894998e-297,923.829915518352,-1.2452388933367
